"Global_Index", "x_coord", "y_coord", "z_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
16150, 2.578069445800000e+00, 2.581712302200000e+00, 3.298973237200000e-01, 4.441968636600440e+00, -4.463415537054694e-02, 3.807541295253565e-01
18297, 2.606979373200000e+00, 2.558042706900000e+00, 3.219354474300000e-01, 4.347953029601282e+00, -2.326653693688634e-01, 3.723671224700284e-01
10739, 2.538348646100000e+00, 2.590963247900000e+00, 3.376245434000000e-01, 4.446901182250139e+00, -3.476906407114910e-02, 3.835798944492820e-01
10161, 1.580797357700000e+00, 2.316289714700000e+00, 2.287461014600000e-01, 5.124943632528923e+00, 1.321315836486418e+00, 2.384155317726957e-01
10162, 1.591054313200000e+00, 2.333731552100000e+00, 2.266503533000000e-01, 5.135857159953362e+00, 1.343142891335298e+00, 2.060535564503925e-01
10163, 1.582107622500000e+00, 2.326695172900000e+00, 2.135841541100000e-01, 4.962585876411267e+00, 9.966003242511068e-01, 2.163125513268599e-01
10645, 1.590833022200000e+00, 2.323533797200000e+00, 2.389977242100000e-01, 4.994161234537633e+00, 1.059751040503839e+00, 2.274020299507179e-01
14844, 1.573578823300000e+00, 2.314581038100000e+00, 2.112727583600000e-01, 5.097939197612928e+00, 1.267306966654429e+00, 2.164052133752566e-01
10338, 1.582030071300000e+00, 2.304409802400000e+00, 2.438849510600000e-01, 4.825349308664418e+00, 7.221271887574083e-01, 2.745032972065470e-01
10339, 1.589973668800000e+00, 2.313136471200000e+00, 2.474254664000000e-01, 4.774891203131218e+00, 6.212109776910087e-01, 2.412520847594005e-01
12682, 1.573957692800000e+00, 2.299614174800000e+00, 2.359159998600000e-01, 4.824626851082647e+00, 7.206822735938676e-01, 2.859457112588881e-01
12684, 1.571468161500000e+00, 2.306488614800000e+00, 2.215446982200000e-01, 5.256585190783870e+00, 1.584598952996313e+00, 2.210079747635786e-01
13308, 1.598214300000000e+00, 2.332329956100000e+00, 2.420213497700000e-01, 4.797217702501974e+00, 6.658639764325205e-01, 2.216308308366853e-01
11206, 1.600700800200000e+00, 2.350621416800000e+00, 2.233938509500000e-01, 4.717474148711015e+00, 5.063768688506034e-01, 2.003660498495243e-01
11205, 1.603322616600000e+00, 2.343766477500000e+00, 2.385680378000000e-01, 4.940133284900575e+00, 9.516951412297221e-01, 2.447695961652499e-01
10164, 1.616747170100000e+00, 2.037105354800000e+00, 3.335997306200000e-01, 4.175859839196435e+00, -5.768517501785571e-01, 4.826196267609739e-01
10165, 1.644326160400000e+00, 2.029633429400000e+00, 3.393078744000000e-01, 4.007580296732078e+00, -9.134108351072711e-01, 4.989153533719920e-01
10166, 1.633562583100000e+00, 2.061527075700000e+00, 3.350083001400000e-01, 4.055417553690067e+00, -8.177363211912922e-01, 4.896427671561103e-01
10583, 1.631693180400000e+00, 2.009787664700000e+00, 3.384014368400000e-01, 4.080605423892394e+00, -7.673605807866384e-01, 4.854742804229976e-01
10639, 1.598555292600000e+00, 2.057241542000000e+00, 3.274111683900000e-01, 4.140425500293426e+00, -6.477204279845754e-01, 4.670904762728805e-01
13340, 1.606688229600000e+00, 2.014947872900000e+00, 3.333927364200000e-01, 4.001200253790341e+00, -9.261709209907441e-01, 4.729425913067635e-01
13339, 1.589616870000000e+00, 2.029493477100000e+00, 3.282420763400000e-01, 4.147636753986228e+00, -6.332979205989719e-01, 4.615298861369920e-01
12700, 1.666497161300000e+00, 2.041300054500000e+00, 3.421786576100000e-01, 4.175766695712207e+00, -5.770380371470125e-01, 4.944899122646098e-01
10582, 1.669930322500000e+00, 2.000914542800000e+00, 3.443427874400000e-01, 4.169983702842251e+00, -5.886040228869245e-01, 4.877683615960697e-01
10542, 1.611274104900000e+00, 2.085665865500000e+00, 3.273910730900000e-01, 4.117738006370334e+00, -6.930954158307596e-01, 4.733759780614738e-01
10543, 1.642165126200000e+00, 2.091429285900000e+00, 3.342012614400000e-01, 4.050879628465652e+00, -8.268121716401230e-01, 4.868220400915667e-01
14228, 1.666665635300000e+00, 2.073845959900000e+00, 3.403445742200000e-01, 4.216911180325952e+00, -4.947490679195231e-01, 4.846980971589154e-01
10167, 2.317020265000000e+00, 2.126904941000000e+00, 3.209704437900000e-01, 4.346200268291167e+00, -2.361708919890937e-01, 3.933334118133299e-01
10168, 2.278724716200000e+00, 2.127955641300000e+00, 3.267969717000000e-01, 4.312115611437276e+00, -3.043402056968745e-01, 3.948920854684615e-01
10169, 2.306930706600000e+00, 2.096303688600000e+00, 3.191699754200000e-01, 4.311689661696314e+00, -3.051921051787989e-01, 3.949459264340276e-01
15770, 2.300407926800000e+00, 2.158762598500000e+00, 3.269090361600000e-01, 4.321697836685890e+00, -2.851757551996474e-01, 3.940853867738737e-01
14726, 2.344324180800000e+00, 2.096180505700000e+00, 3.132183561500000e-01, 4.375443759755202e+00, -1.776839090610238e-01, 3.923350164883302e-01
13518, 2.273157140000000e+00, 2.096965874900000e+00, 3.243211903500000e-01, 4.315408457610576e+00, -2.977545133502755e-01, 3.929726105292728e-01
13519, 2.242254084800000e+00, 2.113130760800000e+00, 3.303819212500000e-01, 4.331227623773588e+00, -2.661161810242501e-01, 4.074546711271649e-01
17944, 2.242231074200000e+00, 2.142475872500000e+00, 3.333649331000000e-01, 4.281599032254898e+00, -3.653733640616306e-01, 3.975389623443278e-01
15260, 2.269449447500000e+00, 2.163361653500000e+00, 3.317989650700000e-01, 4.308407250811794e+00, -3.117569269478384e-01, 3.934033702355066e-01
10947, 2.318512421600000e+00, 2.060915864800000e+00, 3.134172466400000e-01, 4.403487792941395e+00, -1.215958426886363e-01, 3.898280693679836e-01
14727, 2.283973211100000e+00, 2.068552230000000e+00, 3.196532133800000e-01, 4.447754388258024e+00, -3.306265205537962e-02, 3.870499404617655e-01
10170, 2.235762496500000e+00, 2.530810045600000e+00, 3.678874014700000e-01, 4.181777180023158e+00, -5.650170685251119e-01, 4.489094773158561e-01
10171, 2.206094506600000e+00, 2.537799247000000e+00, 3.700628183500000e-01, 4.193489911059780e+00, -5.415916064518669e-01, 4.476307112301993e-01
10172, 2.227094613800000e+00, 2.504145421400000e+00, 3.666080809700000e-01, 4.183113985737951e+00, -5.623434570955244e-01, 4.472025009684168e-01
16871, 2.237593900500000e+00, 2.558137527700000e+00, 3.696261391100000e-01, 4.211358015496391e+00, -5.058553975786442e-01, 4.448627668671117e-01
16868, 2.256258049700000e+00, 2.509320307000000e+00, 3.648206285800000e-01, 4.194367312123017e+00, -5.398368043253932e-01, 4.419779582506884e-01
16869, 2.265873995100000e+00, 2.537557559800000e+00, 3.661976460700000e-01, 4.196731066447244e+00, -5.351092956769392e-01, 4.423402085461837e-01
16974, 2.196380076200000e+00, 2.497952297000000e+00, 3.680879848900000e-01, 4.197364111376727e+00, -5.338432058179734e-01, 4.502542418637089e-01
11675, 2.182122494100000e+00, 2.561800364600000e+00, 3.723553690300000e-01, 4.261677718797412e+00, -4.052159909766022e-01, 4.563475927841896e-01
11676, 2.212962353100000e+00, 2.580976557600000e+00, 3.722932393100000e-01, 4.223552516995031e+00, -4.814663945813660e-01, 4.590734559421107e-01
16975, 2.171798668100000e+00, 2.529496522000000e+00, 3.710140650100000e-01, 4.218887639573734e+00, -4.907961494239590e-01, 4.495468896208931e-01
11984, 2.247791309200000e+00, 2.477159102700000e+00, 3.630376777500000e-01, 4.244677954958271e+00, -4.392155186548852e-01, 4.354707900186694e-01
17083, 2.221577748200000e+00, 2.473691189000000e+00, 3.648209713800000e-01, 4.201982057598852e+00, -5.246073133737230e-01, 4.461022627527177e-01
10173, 7.076166958400000e-01, 1.029408746200000e+00, 1.190392788800000e-01, 5.267302321217507e+00, 1.606033213863587e+00, 2.750084306713139e-01
10174, 7.098266997700000e-01, 1.017831433500000e+00, 1.387503357100000e-01, 5.112346392836247e+00, 1.296121357101066e+00, 2.414869650071589e-01
10175, 7.180391603500000e-01, 1.031071096300000e+00, 1.385286435500000e-01, 5.146773484671134e+00, 1.364975540770841e+00, 2.196134514788366e-01
12520, 7.003792697200000e-01, 1.011219849700000e+00, 1.290382032700000e-01, 5.073381193004643e+00, 1.218190957437859e+00, 2.858924963551749e-01
11377, 7.169931309300001e-01, 1.042119807500000e+00, 1.220225643400000e-01, 5.048227456520476e+00, 1.167883484469526e+00, 2.183467288167682e-01
14799, 7.122575576000000e-01, 1.044599739500000e+00, 1.016846512200000e-01, 5.116431364093887e+00, 1.304291299616347e+00, 2.253163991385916e-01
12522, 6.979728794400000e-01, 1.019273582400000e+00, 1.103005006800000e-01, 5.137533552793759e+00, 1.346495677016090e+00, 2.531990637662038e-01
14800, 7.014878781300000e-01, 1.029662564100000e+00, 9.731470866500000e-02, 5.144563589112159e+00, 1.360555749652891e+00, 2.117355259097973e-01
16703, 7.196242539300000e-01, 1.016257632400000e+00, 1.548110276800000e-01, 4.431777723074934e+00, -6.501598242155993e-02, 2.589037987551062e-01
12523, 7.060022592300000e-01, 1.001211733100000e+00, 1.489162257300000e-01, 4.745441492022521e+00, 5.623115554736149e-01, 3.164987958734395e-01
11378, 7.270002562300000e-01, 1.047066690500000e+00, 1.364832881300000e-01, 4.999088813002833e+00, 1.069606197434240e+00, 2.482650500176970e-01
16717, 7.280765886300000e-01, 1.035684005100000e+00, 1.498552068600000e-01, 4.465495115474272e+00, 2.418802377116336e-03, 2.726673652115191e-01
10176, 1.827132960300000e+00, 1.874644695100000e+00, 3.480565000300000e-01, 4.200211388519397e+00, -5.281486515326339e-01, 4.600792102526118e-01
10177, 1.865961670800000e+00, 1.864819995500000e+00, 3.459026354200000e-01, 4.170792995854683e+00, -5.869854368620615e-01, 4.583365707749189e-01
10178, 1.858664079500000e+00, 1.897878302400000e+00, 3.481823039000000e-01, 4.169692246582069e+00, -5.891869354072893e-01, 4.631052657571665e-01
15923, 1.843202388100000e+00, 1.835568852900000e+00, 3.452435115900000e-01, 4.218892234384226e+00, -4.907869598029748e-01, 4.558481135168042e-01
14725, 1.836590026700000e+00, 1.914360340400000e+00, 3.497763999600000e-01, 4.220081670913913e+00, -4.884080867436005e-01, 4.572592333047191e-01
16027, 1.806436344900000e+00, 1.911782395200000e+00, 3.502198617700000e-01, 4.189082460678548e+00, -5.504065072143316e-01, 4.520009875182459e-01
15924, 1.804622224200000e+00, 1.837974185200000e+00, 3.468682738300000e-01, 4.191339146879587e+00, -5.458931348122533e-01, 4.554937488432703e-01
16622, 1.791194522900000e+00, 1.875098903600000e+00, 3.488837526400000e-01, 4.222265596263717e+00, -4.840402360439935e-01, 4.520486936759869e-01
11861, 1.889104295400000e+00, 1.899965811400000e+00, 3.468863020000000e-01, 4.216154047547429e+00, -4.962633334765698e-01, 4.489131682204496e-01
12192, 1.901453128800000e+00, 1.865727405200000e+00, 3.439070419200000e-01, 4.246704713729403e+00, -4.351620011126212e-01, 4.426812172076519e-01
15925, 1.881833574300000e+00, 1.833703585300000e+00, 3.429782692900000e-01, 4.251183650889181e+00, -4.262041267930652e-01, 4.457286963916087e-01
14723, 1.864285041400000e+00, 1.936804630800000e+00, 3.500924763800000e-01, 4.244721889948836e+00, -4.391276486737556e-01, 4.522937162599914e-01
10179, 2.596741863800000e+00, 2.998602520800000e+00, 3.723527127400000e-01, 4.326900897744834e+00, -2.747696330817586e-01, 4.058774898092096e-01
10180, 2.624546133400000e+00, 2.983838928100000e+00, 3.671885442800000e-01, 4.320234737883456e+00, -2.881019528045154e-01, 4.034591401488687e-01
10181, 2.619095780400000e+00, 3.015768673400000e+00, 3.711703166400000e-01, 4.350151932793846e+00, -2.282675629837350e-01, 4.067532777719957e-01
17518, 2.596502572700000e+00, 2.973578254900000e+00, 3.699180555100000e-01, 4.311245567718952e+00, -3.060802931335225e-01, 4.032790034165782e-01
15107, 2.595754563800000e+00, 3.025488494400000e+00, 3.750685973600000e-01, 4.313735748513660e+00, -3.010999315441065e-01, 4.052883622305877e-01
18723, 2.574931982200000e+00, 3.011462470600000e+00, 3.762054966500000e-01, 4.286402513021743e+00, -3.557664025279408e-01, 4.107030624869114e-01
18303, 2.572691179800000e+00, 2.985289921600000e+00, 3.740199197900000e-01, 4.344665164567481e+00, -2.392410994364642e-01, 4.109434578904456e-01
11207, 2.647182078200000e+00, 3.011019464300000e+00, 3.668319272800000e-01, 4.380916577198136e+00, -1.667382741751560e-01, 4.031112795019859e-01
10363, 2.608554263600000e+00, 2.947891928900000e+00, 3.656982416500000e-01, 4.316722202701358e+00, -2.951270231687104e-01, 4.010168000449961e-01
10365, 2.644087470600000e+00, 2.959282193100000e+00, 3.617899233400000e-01, 4.300170245841564e+00, -3.282309368882981e-01, 3.869514966083462e-01
16575, 2.658010914000000e+00, 2.988818317700000e+00, 3.628910353200000e-01, 4.410584728867868e+00, -1.074019708356904e-01, 3.950752034379719e-01
13765, 2.638853978500000e+00, 3.037476021800000e+00, 3.707229520200000e-01, 4.371410009089796e+00, -1.857514103918341e-01, 4.033525589742437e-01
16366, 2.615944582800000e+00, 3.043216671000000e+00, 3.742876666600000e-01, 4.289110850984486e+00, -3.503497266024560e-01, 4.052665138935018e-01
10182, 8.823098294300000e-01, 1.529835063600000e-01, 2.885304132600000e-01, 4.166408055867445e+00, -5.957553168365379e-01, 4.696587716064655e-01
10183, 9.125930127200000e-01, 1.713584619300000e-01, 2.887848594700000e-01, 4.143898582018812e+00, -6.407742645338033e-01, 4.725555659059309e-01
10184, 8.800791392300000e-01, 1.857662538300000e-01, 2.899175733500000e-01, 4.162369678863301e+00, -6.038320708448257e-01, 4.670281956879965e-01
17520, 9.092422437300000e-01, 1.380348906900000e-01, 2.872623033100000e-01, 4.136940274747035e+00, -6.546908790773571e-01, 4.694869884345673e-01
14753, 8.476765556300000e-01, 1.627294338800000e-01, 2.892146213000000e-01, 4.176438147495970e+00, -5.756951335794867e-01, 4.650372030406340e-01
10641, 8.796660688900000e-01, 1.111924106700000e-01, 2.867021064500000e-01, 4.160832137514070e+00, -6.069071535432879e-01, 4.668610961316999e-01
17777, 8.583645238099999e-01, 1.313833086400000e-01, 2.879421343800000e-01, 4.164657097687392e+00, -5.992572331966439e-01, 4.655971049175678e-01
16727, 9.077428402600000e-01, 2.086057501900000e-01, 2.905379100900000e-01, 4.196582148829179e+00, -5.354071309130681e-01, 4.682906283177984e-01
16505, 9.475231041800000e-01, 1.558012778400000e-01, 2.869688170500000e-01, 4.198442916772756e+00, -5.316855950259143e-01, 4.635418688733526e-01
11523, 9.378237995199999e-01, 1.966264752800000e-01, 2.893783168200000e-01, 4.190483421752604e+00, -5.476045850662192e-01, 4.624572342129712e-01
17522, 8.549270963800000e-01, 2.025216770300000e-01, 2.905855770600000e-01, 4.164034170255694e+00, -6.005030880600390e-01, 4.694503491386408e-01
16726, 8.803389885800000e-01, 2.188161001600000e-01, 2.911701737900000e-01, 4.216226809764693e+00, -4.961178090420404e-01, 4.622788692498540e-01
10185, 2.524002169600000e+00, 3.219759107000000e+00, 3.955591177000000e-01, 4.271306363767708e+00, -3.859587010360120e-01, 4.275175018081619e-01
10186, 2.541147327900000e+00, 3.221723766300000e+00, 3.950786705600000e-01, 4.368509397100495e+00, -1.915526343704368e-01, 4.265855928660742e-01
10187, 2.530957573300000e+00, 3.237632768800000e+00, 3.962524553800000e-01, 4.346400416706499e+00, -2.357705951584297e-01, 4.294597014044756e-01
12536, 2.537545977100000e+00, 3.202930639100000e+00, 3.941549170700000e-01, 4.343529306697678e+00, -2.415128151760708e-01, 4.272827159057538e-01
12537, 2.514407503100000e+00, 3.237632768800000e+00, 3.965745540600000e-01, 4.285246504402536e+00, -3.580784197663558e-01, 4.315242110328661e-01
12534, 2.517810314600000e+00, 3.201757303600000e+00, 3.948318161900000e-01, 4.319798173277813e+00, -2.889750820158010e-01, 4.312041245902922e-01
12535, 2.504511124700000e+00, 3.220279803700000e+00, 3.959756648900000e-01, 4.297339990522862e+00, -3.338914475257031e-01, 4.354223566439253e-01
17428, 2.547412585500000e+00, 3.237632768800000e+00, 3.957185999500000e-01, 4.290657262264365e+00, -3.472569040426965e-01, 4.280153979767994e-01
19012, 2.551667962500000e+00, 3.211285453600000e+00, 3.939810849200000e-01, 4.344450033175942e+00, -2.396713622195428e-01, 4.303424532649774e-01
19013, 2.556640329700000e+00, 3.225700680100000e+00, 3.946150428800000e-01, 4.301431958098396e+00, -3.257075123746347e-01, 4.273447353815419e-01
19662, 2.515153956500000e+00, 3.249660861400000e+00, 3.961952832300000e-01, 4.252573112036064e+00, -4.234252044992993e-01, 4.362894230311436e-01
19810, 2.542608014200000e+00, 3.253828770500000e+00, 3.951580196200000e-01, 4.301160425605024e+00, -3.262505773613800e-01, 4.222654103418706e-01
19663, 2.528806585500000e+00, 3.259081843300000e+00, 3.945006974900000e-01, 4.256032701881166e+00, -4.165060248090953e-01, 4.352398633770149e-01
10188, 2.194148561900000e+00, 6.127119552800000e-01, 1.555330911000000e-01, 4.528454535204066e+00, 1.283376418367048e-01, 3.374667058480197e-01
10189, 2.172699516000000e+00, 6.043531891600000e-01, 1.592298161800000e-01, 4.464135173950822e+00, -3.010806697822943e-04, 3.353898284196724e-01
10190, 2.191705231000000e+00, 5.897990960500000e-01, 1.529759394800000e-01, 4.442006059971612e+00, -4.455930862820345e-02, 3.360709140081955e-01
15747, 2.177804232300000e+00, 6.235291504100000e-01, 1.606734283200000e-01, 4.487462752437592e+00, 4.635407630375710e-02, 3.367923068447752e-01
11622, 2.213291852700000e+00, 6.024981425500000e-01, 1.497755138100000e-01, 4.498172599488529e+00, 6.777377040563159e-02, 3.452142445919352e-01
15144, 2.207711061500000e+00, 6.288325358800000e-01, 1.546437162500000e-01, 4.567308459487943e+00, 2.060454904044580e-01, 3.439432279051441e-01
15146, 2.189391579700000e+00, 6.379436577000001e-01, 1.600221916000000e-01, 4.472500602533535e+00, 1.642977649564337e-02, 3.389419251094805e-01
13208, 2.166354014600000e+00, 5.845017809300000e-01, 1.579726306200000e-01, 4.646171931818083e+00, 3.637724350647389e-01, 3.381370674042511e-01
13207, 2.148143473900000e+00, 6.041937808500000e-01, 1.646581239600000e-01, 4.586763938966981e+00, 2.449564493625349e-01, 3.445358727180368e-01
13762, 2.158975410700000e+00, 6.236143030500000e-01, 1.648687528600000e-01, 4.558011767793181e+00, 1.874521070149342e-01, 3.411833656087997e-01
12468, 2.215007160700000e+00, 5.803631155000000e-01, 1.463503999800000e-01, 4.574753059505596e+00, 2.209346904397656e-01, 3.297127061734222e-01
12470, 2.200107340700000e+00, 5.698579266800000e-01, 1.483422893300000e-01, 4.541115178355536e+00, 1.536589281396452e-01, 3.298336606721491e-01
18593, 2.182241163000000e+00, 5.726669800900001e-01, 1.527960223500000e-01, 4.595143999912431e+00, 2.617165712534355e-01, 3.392685210062310e-01
10191, 1.513477060200000e+00, 5.396847381100000e-01, 2.688326375100000e-01, 4.231113936714645e+00, -4.663435551421369e-01, 4.173520832731906e-01
10192, 1.485311125000000e+00, 5.254928938000000e-01, 2.709918062700000e-01, 4.221379857500042e+00, -4.858117135713425e-01, 4.146612113573303e-01
13863, 1.479648077400000e+00, 5.560334333500000e-01, 2.746044144600000e-01, 4.285116466941052e+00, -3.583384946893240e-01, 4.269213549687274e-01
10686, 1.545075482600000e+00, 5.489133089200000e-01, 2.656323682900000e-01, 4.174921159073114e+00, -5.787291104251988e-01, 4.205319798970032e-01
14473, 1.533165621700000e+00, 5.718398264500000e-01, 2.694777940300000e-01, 4.169678675277463e+00, -5.892140780165018e-01, 4.189979481645184e-01
13864, 1.505903632300000e+00, 5.780611130000000e-01, 2.735207298900000e-01, 4.262431707239265e+00, -4.037080140928975e-01, 4.280358577504061e-01
10813, 1.475311323600000e+00, 4.973094964800000e-01, 2.695061457500000e-01, 4.246257597101010e+00, -4.360562343694063e-01, 4.147228575943911e-01
12767, 1.449277721100000e+00, 5.334322131800000e-01, 2.760583292200000e-01, 4.286168812632690e+00, -3.562338033060470e-01, 4.249204939444604e-01
10814, 1.499245871700000e+00, 4.635239084200000e-01, 2.631225129500000e-01, 4.253031031834440e+00, -4.225093649025471e-01, 4.187142889727556e-01
10194, 2.057076150800000e+00, 7.228305625100000e-01, 1.993742955700000e-01, 4.378271208590601e+00, -1.720290113902241e-01, 3.742350011815903e-01
10195, 2.072787637400000e+00, 7.461582777000000e-01, 1.991793483300000e-01, 4.412150628638338e+00, -1.042701712947505e-01, 3.776245064775355e-01
10196, 2.047213365400000e+00, 7.527377264200000e-01, 2.051498526200000e-01, 4.369497996159076e+00, -1.895754362532749e-01, 3.776546700428213e-01
10380, 2.084668893700000e+00, 7.243826864400000e-01, 1.939571683200000e-01, 4.400158189585510e+00, -1.282550494004067e-01, 3.783185161160557e-01
17793, 2.033138542800000e+00, 7.306977106100000e-01, 2.051532271800000e-01, 4.333067862611720e+00, -2.624357033479878e-01, 3.746015343336467e-01
17665, 2.066498674300000e+00, 7.031738452200000e-01, 1.949476909300000e-01, 4.356576953387672e+00, -2.154175217960823e-01, 3.738422626576010e-01
15796, 2.032728242600000e+00, 7.009911541300000e-01, 2.014758158600000e-01, 4.414838156337638e+00, -9.889511589615196e-02, 3.723352954580975e-01
12175, 2.064419198000000e+00, 7.748310429700001e-01, 2.045215799200000e-01, 4.378859510056845e+00, -1.708524084577370e-01, 3.751890449128195e-01
14351, 2.100486746300000e+00, 7.413537919600000e-01, 1.928877067300000e-01, 4.425648534563816e+00, -7.727435944379479e-02, 3.703296284376202e-01
14350, 2.086528439300000e+00, 7.625773641300000e-01, 1.984906122000000e-01, 4.412838979306448e+00, -1.028934699585307e-01, 3.753859776361326e-01
12174, 2.030073959900000e+00, 7.811600405600000e-01, 2.121009465200000e-01, 4.431172020031703e+00, -6.622738850802179e-02, 3.826591305202583e-01
17792, 2.017572262100000e+00, 7.529074618200000e-01, 2.109975275600000e-01, 4.352219722173551e+00, -2.241319842243250e-01, 3.779374673308014e-01
10197, 1.954971742700000e+00, 2.869763490400000e+00, 2.726908266200000e-01, 4.779217399141189e+00, 6.298633697109501e-01, 2.406074353707422e-01
10198, 1.965085329200000e+00, 2.885211179800000e+00, 2.732035753300000e-01, 4.634951627651096e+00, 3.413318267307659e-01, 2.567500158503037e-01
10199, 1.956484657000000e+00, 2.878550044000000e+00, 2.614457545700000e-01, 4.772617954515034e+00, 6.166644804586401e-01, 2.519968719653946e-01
19056, 1.962127480100000e+00, 2.875196579600000e+00, 2.797754633700000e-01, 4.419381265947632e+00, -8.980889667616232e-02, 2.978435917755030e-01
10310, 1.948203345000000e+00, 2.866751054800000e+00, 2.593880636500000e-01, 4.452269700694798e+00, -2.403202718183195e-02, 2.280884221538237e-01
12945, 1.946068567600000e+00, 2.858409398900000e+00, 2.690330224600000e-01, 4.558514622452963e+00, 1.884578163344983e-01, 1.647223167674386e-01
13806, 1.950836860000000e+00, 2.857211663200000e+00, 2.798177225300000e-01, 4.650019097979166e+00, 3.714667673869041e-01, 2.192784311088725e-01
13807, 1.961859927200000e+00, 2.866228368900000e+00, 2.878642067600000e-01, 4.460848369697326e+00, -6.874689176774140e-03, 2.778710784672812e-01
11552, 1.973755571600000e+00, 2.900346705500000e+00, 2.707335170700000e-01, 4.981349927196001e+00, 1.034128425820574e+00, 2.391741362998706e-01
11551, 1.976144706400000e+00, 2.893153695800000e+00, 2.842800837400000e-01, 4.938980146320789e+00, 9.493888640701513e-01, 2.897141886216675e-01
13594, 1.969648159200000e+00, 2.880241917400000e+00, 2.866143769300000e-01, 4.630449472273998e+00, 3.323275159765693e-01, 3.222112416683898e-01
10200, 1.161649400700000e+00, 8.947260869400000e-01, 3.134655666600000e-01, 4.189451846985130e+00, -5.496677346011669e-01, 4.577167384537523e-01
10201, 1.192295524000000e+00, 8.709015745799999e-01, 3.137256972900000e-01, 4.184861991372175e+00, -5.588474458270767e-01, 4.593975069243018e-01
10202, 1.192805292400000e+00, 9.085304416300000e-01, 3.146532171700000e-01, 4.179376204099032e+00, -5.698190203733624e-01, 4.582102463812250e-01
12986, 1.153084311000000e+00, 8.624758263800000e-01, 3.126418289900000e-01, 4.206260504321673e+00, -5.160504199280815e-01, 4.566836939532168e-01
15850, 1.174194529500000e+00, 9.385708537200000e-01, 3.145489972800000e-01, 4.184305246218195e+00, -5.599609361350364e-01, 4.632872981782392e-01
12985, 1.121440927700000e+00, 8.730461884000000e-01, 3.114855372800000e-01, 4.178607377932622e+00, -5.713566727061821e-01, 4.482307612730127e-01
18772, 1.139984815100000e+00, 9.103620488400000e-01, 3.126868843300000e-01, 4.205719012630849e+00, -5.171334033097281e-01, 4.508405362643657e-01
17619, 1.224411837500000e+00, 8.916290630300000e-01, 3.146554405500000e-01, 4.203032377366271e+00, -5.225066738388850e-01, 4.590329933652385e-01
10509, 1.169332317100000e+00, 8.411389076300000e-01, 3.125746701700000e-01, 4.217888868011263e+00, -4.927936925489008e-01, 4.564868916028818e-01
10510, 1.199345321800000e+00, 8.304246313700000e-01, 3.125446399800000e-01, 4.202130554695441e+00, -5.243103191805449e-01, 4.549218987500394e-01
16435, 1.225295277600000e+00, 8.525508711200001e-01, 3.133020651600000e-01, 4.214195296562116e+00, -5.001808354471944e-01, 4.553341461776965e-01
17819, 1.219002601000000e+00, 9.288431370100000e-01, 3.156753169500000e-01, 4.235571607635194e+00, -4.574282133010392e-01, 4.589249607562299e-01
10203, 1.674235980700000e+00, 1.701148933400000e-01, 2.036322710900000e-01, 4.398883254699546e+00, -1.308049191723359e-01, 3.946836035200879e-01
10205, 1.668936205600000e+00, 2.050150592100000e-01, 2.086834641500000e-01, 4.344955055646746e+00, -2.386613172779342e-01, 4.000325124182972e-01
16203, 1.642875531500000e+00, 1.775783433900000e-01, 2.099778450000000e-01, 4.374168066927181e+00, -1.802352947170647e-01, 4.043490813151123e-01
16724, 1.667093070800000e+00, 1.400548573000000e-01, 2.013284734500000e-01, 4.507182941416068e+00, 8.579445426070897e-02, 4.039035180256401e-01
14075, 1.653088171600000e+00, 2.410258825900000e-01, 2.156173998000000e-01, 4.421975382679139e+00, -8.462066321314943e-02, 4.090073326496791e-01
15525, 1.684537133000000e+00, 2.348360733000000e-01, 2.094729461400000e-01, 4.342877481795040e+00, -2.428164649813472e-01, 4.116655378592685e-01
16202, 1.631319182500000e+00, 2.170235500300000e-01, 2.165238146300000e-01, 4.387979617555607e+00, -1.526121934602127e-01, 4.054419491457204e-01
10206, 1.250317657600000e+00, 1.164124186400000e+00, 3.197089450300000e-01, 4.167732329228619e+00, -5.931067701141881e-01, 4.737559375839825e-01
16678, 1.248736905400000e+00, 1.203243882800000e+00, 3.192190706700000e-01, 4.222918874008736e+00, -4.827336805539559e-01, 4.700964863796808e-01
10384, 1.226496129800000e+00, 1.136463587200000e+00, 3.181157511600000e-01, 4.156479714556982e+00, -6.156119994574638e-01, 4.800065642231734e-01
10691, 1.255948374700000e+00, 1.131032715500000e+00, 3.200881256500000e-01, 4.209570299821081e+00, -5.094308289292649e-01, 4.717983686420981e-01
10690, 1.281981970300000e+00, 1.141483551600000e+00, 3.214822434100000e-01, 4.222264296702173e+00, -4.840428351670809e-01, 4.671435822366251e-01
15687, 1.277860433100000e+00, 1.179037580600000e+00, 3.214968729300000e-01, 4.142846076250139e+00, -6.428792760711488e-01, 4.731115944436028e-01
17684, 1.223033254500000e+00, 1.212972368200000e+00, 3.164889296500000e-01, 4.195881435493202e+00, -5.368085575850223e-01, 4.727379229215526e-01
10209, 1.166309185500000e+00, 1.303658047500000e-01, 2.703578334000000e-01, 4.228415915869902e+00, -4.717395968316236e-01, 4.473577513753326e-01
10210, 1.191968432600000e+00, 1.545684006900000e-01, 2.699055818800000e-01, 4.210768010772115e+00, -5.070354070271978e-01, 4.497453278588041e-01
